"Quelle","Pole Studio","PLZ","Stadt","Land","Adresse","Telefonnummer","E-Mail-Adresse","Webseite","Facebook","Instagram","Art","Angebot","Beschreibung","Straße","Eversports ohne Einteilung","ID","Owner","Created Date","Updated Date","Bildergalerie","Richtigkeit der Angaben","Pole Studios (Pole Studio)","Online Studios (Pole Studio)","Inaktiv","Löschvermerk"
,"Pole Passion Bielefeld","33609","Bielefeld","Deutschland","{""subdivisions"":[{""code"":""NRW"",""name"":""Nordrhein-Westfalen"",""type"":""ADMINISTRATIVE_AREA_LEVEL_1""},{""code"":""Detmold"",""name"":""Detmold"",""type"":""ADMINISTRATIVE_AREA_LEVEL_2""},{""code"":""BI"",""name"":""Bielefeld"",""type"":""ADMINISTRATIVE_AREA_LEVEL_3""},{""code"":""DE"",""name"":""Deutschland"",""type"":""COUNTRY""}],""city"":""Bielefeld"",""location"":{""latitude"":52.0276383,""longitude"":8.5542933},""countryFullname"":""Deutschland"",""streetAddress"":{""number"":""24"",""name"":""Am Stadtholz"",""apt"":""""},""formatted"":""Am Stadtholz 24-26, 33609 Bielefeld, Deutschland"",""country"":""DE"",""postalCode"":""33609""}","0176 63169504","info@polepassion.de","https://polepassion.de/","https://www.facebook.com/polepassionbielefeld","https://www.instagram.com/polepassion.de/","Pole Studio",,"<p class=""font_8"">""Come in and dance"" heißt es bei Pole Passion Bielefeld. In Kleingruppen wird hier trainiert, was dir garantiert, dass du deine Pole im Training für dich alleine hast. Im Studio ist alles vorhanden, was du für ein Pole Dance Training brauchst. Das Studio in Bielefeld ist sehr gut mit dem Bus oder der Bahn zu erreichen. Auch ein kostenloser Parkplatz steht dir zur Verfügung, wenn du ein Abo im Studio besitzt. Bei Fragen zum Kursangebot oder diversen Veranstaltungen stehen dir die Trainerinnen zur Verfügung.</p>","Am Stadtholz 24-26","https://www.eversports.de/s/pole-passion-bielefeld","d140b31d-b93a-4eee-8f41-4b6997abe116","284241e1-0e53-4183-b67f-34edcfb7c8b1",2022-11-18T11:57:31Z,2024-02-04T19:18:39Z,,,"/polestudio/pole-passion-bielefeld","/onlinestudio/pole-passion-bielefeld",,
,"a heart for poledance","51469","Bergisch Gladbach","Deutschland","{""subdivisions"":[{""code"":""NRW"",""name"":""Nordrhein-Westfalen"",""type"":""ADMINISTRATIVE_AREA_LEVEL_1""},{""code"":""K"",""name"":""Köln"",""type"":""ADMINISTRATIVE_AREA_LEVEL_2""},{""code"":""Bergisch Gladbach"",""name"":""Bergisch Gladbach"",""type"":""ADMINISTRATIVE_AREA_LEVEL_3""},{""code"":""DE"",""name"":""Deutschland"",""type"":""COUNTRY""}],""city"":""Bergisch Gladbach"",""location"":{""latitude"":50.99962679999999,""longitude"":7.0999604},""countryFullname"":""Deutschland"",""streetAddress"":{""number"":""6"",""name"":""Nußbaumer Straße"",""apt"":""""},""formatted"":""Nußbaumer Str. 6, 51469 Bergisch Gladbach, Deutschland"",""country"":""DE"",""postalCode"":""51469""}",,"info@aheartforpoledance.de","https://www.aheartforpoledance.de/","https://www.facebook.com/aheartforpoledance","https://www.instagram.com/a_heart_for_poledance/","Pole Studio",,,"Nußbaumer Str. 6","https://www.eversports.de/s/a-heart-for-poledance-1","d1b6b180-1b30-4a21-858e-86e14f7f7a13","284241e1-0e53-4183-b67f-34edcfb7c8b1",2022-11-18T11:57:31Z,2024-02-04T18:00:46Z,,,"/polestudio/a-heart-for-poledance","/onlinestudio/a-heart-for-poledance",,
,"Aerial Amazons","6020","Innsbruck","Österreich","{""subdivisions"":[{""code"":""Tirol"",""name"":""Tirol"",""type"":""ADMINISTRATIVE_AREA_LEVEL_1""},{""code"":""Innsbruck"",""name"":""Innsbruck"",""type"":""ADMINISTRATIVE_AREA_LEVEL_2""},{""code"":""Innsbruck"",""name"":""Innsbruck"",""type"":""ADMINISTRATIVE_AREA_LEVEL_3""},{""code"":""AT"",""name"":""Österreich"",""type"":""COUNTRY""}],""city"":""Innsbruck"",""location"":{""latitude"":47.2596019,""longitude"":11.3752007},""countryFullname"":""Österreich"",""streetAddress"":{""number"":""16"",""name"":""Mitterweg"",""apt"":"""",""formattedAddressLine"":""Mitterweg 16""},""formatted"":""Mitterweg 16/2, 6020 Innsbruck, Österreich"",""country"":""AT"",""postalCode"":""6020""}",,"verein@aerial-amazons.com","https://www.aerial-amazons.com/",,"https://www.instagram.com/aerial_amazons/","Pole Studio",,,"Mitterweg 16/2",,"d1dadde8-f0fe-4f41-9c53-1c71f4834716","284241e1-0e53-4183-b67f-34edcfb7c8b1",2023-10-15T21:51:02Z,2024-02-04T18:00:46Z,,,"/polestudio/aerial-amazons","/onlinestudio/aerial-amazons",,
,"Pole Studio Koblenz","56575","Weißenthurm","Deutschland","{""subdivisions"":[{""code"":""RP"",""name"":""Rheinland-Pfalz"",""type"":""ADMINISTRATIVE_AREA_LEVEL_1""},{""code"":""Weißenthurm"",""name"":""Weißenthurm"",""type"":""ADMINISTRATIVE_AREA_LEVEL_3""},{""code"":""DE"",""name"":""Deutschland"",""type"":""COUNTRY""}],""city"":""Weißenthurm"",""location"":{""latitude"":50.4119727,""longitude"":7.466313599999999},""countryFullname"":""Deutschland"",""streetAddress"":{""number"":""8"",""name"":""Hauptstraße"",""apt"":"""",""formattedAddressLine"":""Hauptstraße 8""},""formatted"":""Hauptstraße 8, 56575 Weißenthurm, Deutschland"",""country"":""DE"",""postalCode"":""56575"",""subdivision"":""RP""}","0170/9677826","info@polestudio-koblenz.de","https://www.polestudio-koblenz.de/",,"https://www.instagram.com/pole.studio.koblenz/?hl=de","Pole Studio",,,"Hauptstraße 8",,"d2b3335a-54e6-4b7d-a05a-8f552e8f5b12","284241e1-0e53-4183-b67f-34edcfb7c8b1",2023-04-08T11:34:34Z,2024-02-04T18:00:48Z,,,"/polestudio/pole-studio-koblenz","/onlinestudio/pole-studio-koblenz",,
,"Drehimpuls Aachen","52066","Aachen","Deutschland","{""subdivisions"":[{""code"":""NRW"",""name"":""Nordrhein-Westfalen"",""type"":""ADMINISTRATIVE_AREA_LEVEL_1""},{""code"":""K"",""name"":""Köln"",""type"":""ADMINISTRATIVE_AREA_LEVEL_2""},{""code"":""AC"",""name"":""Aachen"",""type"":""ADMINISTRATIVE_AREA_LEVEL_3""},{""code"":""DE"",""name"":""Deutschland"",""type"":""COUNTRY""}],""city"":""Aachen"",""location"":{""latitude"":50.7667093,""longitude"":6.1037759},""countryFullname"":""Deutschland"",""streetAddress"":{""number"":""26"",""name"":""Goffartstraße"",""apt"":""""},""formatted"":""Goffartstraße 26, 52066 Aachen, Deutschland"",""country"":""DE"",""postalCode"":""52066""}","0176 63479546","info@drehimpuls-aachen.de","https://www.poledance-aachen.de/","https://www.facebook.com/drehimpulsaachen","https://www.instagram.com/drehimpuls_aachen/","Pole Studio",,,"Goffartstraße 26",,"d333d6b0-e7b3-44b2-9c75-e28bd2d0badb","284241e1-0e53-4183-b67f-34edcfb7c8b1",2022-11-18T11:57:31Z,2024-02-04T18:00:46Z,,,"/polestudio/drehimpuls-aachen","/onlinestudio/drehimpuls-aachen",,
,"Pole Circus A + K","86161","Augsburg","Deutschland","{""subdivisions"":[{""code"":""BY"",""name"":""Bayern"",""type"":""ADMINISTRATIVE_AREA_LEVEL_1""},{""code"":""Schwaben"",""name"":""Schwaben"",""type"":""ADMINISTRATIVE_AREA_LEVEL_2""},{""code"":""A"",""name"":""Augsburg"",""type"":""ADMINISTRATIVE_AREA_LEVEL_3""},{""code"":""DE"",""name"":""Deutschland"",""type"":""COUNTRY""}],""city"":""Augsburg"",""location"":{""latitude"":48.3546556,""longitude"":10.909108},""countryFullname"":""Deutschland"",""streetAddress"":{""number"":""4"",""name"":""Rehmstraße"",""apt"":""""},""formatted"":""Rehmstraße 4, 86161 Augsburg, Deutschland"",""country"":""DE"",""postalCode"":""86161"",""subdivision"":""BY""}","0176 70153933","info@polecircus.de","https://www.polecircus.de/","https://www.facebook.com/polecircus/","https://www.instagram.com/poledanceaugsburgpolecircus/","Pole Studio",,,"Rehmstraße 4",,"d3378912-014e-483f-8682-e0806c67ed67","284241e1-0e53-4183-b67f-34edcfb7c8b1",2022-11-18T11:57:31Z,2024-02-04T18:08:42Z,,,"/polestudio/pole-circus-a-%2B-k","/onlinestudio/pole-circus-a-%2B-k",,
"https://www.eversports.de/sw/poda-studio","PoleworkX","80687","München","Deutschland","{""subdivisions"":[{""code"":""BY"",""name"":""Bayern"",""type"":""ADMINISTRATIVE_AREA_LEVEL_1""},{""code"":""Oberbayern"",""name"":""Oberbayern"",""type"":""ADMINISTRATIVE_AREA_LEVEL_2""},{""code"":""München"",""name"":""München"",""type"":""ADMINISTRATIVE_AREA_LEVEL_3""},{""code"":""DE"",""name"":""Deutschland"",""type"":""COUNTRY""}],""city"":""München"",""location"":{""latitude"":48.14264,""longitude"":11.49588},""countryFullname"":""Deutschland"",""streetAddress"":{""number"":""4"",""name"":""Pronnerplatz"",""apt"":"""",""formattedAddressLine"":""Pronnerpl. 4""},""formatted"":""Pronnerplatz 4, 80687 München, Deutschland"",""country"":""DE"",""postalCode"":""80687"",""subdivision"":""BY""}",,"info@poleworkx.de","http://www.poleworkx.de","https://www.facebook.com/Poleworkx/","https://www.instagram.com/poleworkx/","Pole Studio",,,"Pronnerplatz 4",,"d45cca89-439b-42af-97dd-f4b4bd750387","284241e1-0e53-4183-b67f-34edcfb7c8b1",2023-05-22T09:26:01Z,2024-02-04T18:00:48Z,,,"/polestudio/poleworkx","/onlinestudio/poleworkx",,
,"360 Grad Soulsports","4177","Leipzig","Deutschland","{""subdivisions"":[{""code"":""SN"",""name"":""Sachsen"",""type"":""ADMINISTRATIVE_AREA_LEVEL_1""},{""code"":""Leipzig"",""name"":""Leipzig"",""type"":""ADMINISTRATIVE_AREA_LEVEL_3""},{""code"":""DE"",""name"":""Deutschland"",""type"":""COUNTRY""}],""city"":""Leipzig"",""location"":{""latitude"":51.3332026,""longitude"":12.335101},""countryFullname"":""Deutschland"",""streetAddress"":{""number"":""12"",""name"":""Aurelienstraße"",""apt"":""""},""formatted"":""Aurelienstraße 12, 04177 Leipzig, Deutschland"",""country"":""DE"",""postalCode"":""04177"",""subdivision"":""SN""}","0176 24270692","info@360soulsports.de","https://360soulsports.de/","https://www.facebook.com/360GradSoulsports/","https://www.instagram.com/360_grad_soulsports/?hl=de","Pole Studio",,,"Aurelienstraße 12",,"d4ac689f-53d5-4593-887c-b83b1c75c6e9","284241e1-0e53-4183-b67f-34edcfb7c8b1",2022-11-18T11:57:28Z,2024-02-05T22:07:23Z,,,"/polestudio/360-grad-soulsports","/onlinestudio/360-grad-soulsports",,
,"Poleaddict","4758","Oschatz","Deutschland","{""subdivisions"":[{""code"":""SN"",""name"":""Sachsen"",""type"":""ADMINISTRATIVE_AREA_LEVEL_1""},{""code"":""Oschatz"",""name"":""Oschatz"",""type"":""ADMINISTRATIVE_AREA_LEVEL_3""},{""code"":""DE"",""name"":""Deutschland"",""type"":""COUNTRY""}],""city"":""Oschatz"",""location"":{""latitude"":51.294327,""longitude"":13.1024717},""countryFullname"":""Deutschland"",""streetAddress"":{""number"":""1"",""name"":""Wettinstraße"",""apt"":"""",""formattedAddressLine"":""Wettinstraße 1""},""formatted"":""Wettinstraße 1, 04758 Oschatz, Deutschland"",""country"":""DE"",""postalCode"":""04758"",""subdivision"":""SN""}",,,,,,"Pole Studio",,"<p class=""font_8"">In unseren großräumigen Studio mit 8 Competitionpoles bieten wir Anfänger-Mittelstufenpoledancekurse , Fit for Pole Kurse, Flexibility und Rent your Pole... ihr lernt Alles, was für ein gesunden Trainingsaufbau &amp; den Grundstein für ein eigenes, selbstbestimmtes Training wichtig sind. Außerdem bieten wir Zumba und StrongNation Bodyweight Kurse.</p>","Wettinstraße 1","https://www.eversports.de/s/poleaddict","d4bf3bdc-7c7b-4ba1-974e-dc8ab0d10984","284241e1-0e53-4183-b67f-34edcfb7c8b1",2023-05-03T15:31:32Z,2024-02-04T19:21:20Z,,,"/polestudio/poleaddict","/onlinestudio/poleaddict",,
,"PoleLove Bremen","28197","Bremen","Deutschland","{""subdivisions"":[{""code"":""HB"",""name"":""Bremen"",""type"":""ADMINISTRATIVE_AREA_LEVEL_1""},{""code"":""Bremen"",""name"":""Bremen"",""type"":""ADMINISTRATIVE_AREA_LEVEL_3""},{""code"":""DE"",""name"":""Deutschland"",""type"":""COUNTRY""}],""city"":""Bremen"",""location"":{""latitude"":53.0737442,""longitude"":8.768266599999999},""countryFullname"":""Deutschland"",""streetAddress"":{""number"":""62"",""name"":""Am Tabakquartier"",""apt"":""""},""formatted"":""Am Tabakquartier 62, 28197 Bremen, Deutschland"",""country"":""DE"",""postalCode"":""28197"",""subdivision"":""HB""}","0176 56626994","sarah@polelove.de","https://www.polelove.de/","https://www.facebook.com/profile.php?id=100063524912498","https://www.instagram.com/polelove_sarah/?hl=de","Pole Studio",,,"Am Tabakquartier 62",,"d6886e08-aac5-4790-8300-2b75aedda28c","284241e1-0e53-4183-b67f-34edcfb7c8b1",2022-11-18T11:57:31Z,2024-02-04T18:00:48Z,,,"/polestudio/polelove-bremen","/onlinestudio/polelove-bremen",,
,"B.fitness Pole&Body","39387","Oschersleben","Deutschland","{""subdivisions"":[{""code"":""SA"",""name"":""Sachsen-Anhalt"",""type"":""ADMINISTRATIVE_AREA_LEVEL_1""},{""code"":""Oschersleben"",""name"":""Oschersleben"",""type"":""ADMINISTRATIVE_AREA_LEVEL_3""},{""code"":""DE"",""name"":""Deutschland"",""type"":""COUNTRY""}],""city"":""Oschersleben"",""location"":{""latitude"":52.0258676,""longitude"":11.2249857},""countryFullname"":""Deutschland"",""streetAddress"":{""number"":""3"",""name"":""Nickelkulk"",""apt"":"""",""formattedAddressLine"":""Nickelkulk 3""},""formatted"":""Nickelkulk 3, 39387 Oschersleben, Deutschland"",""country"":""DE"",""postalCode"":""39387"",""subdivision"":""SA""}","0178 16 28 525 ","info@bfitness-oschersleben.de","https://www.bcherryevents.de/","https://www.facebook.com/people/Bfitness-PoleBody/100075961693400/","https://www.instagram.com/b.fitness_oc/","Pole Studio",,,"Nickelkulk 3",,"d6917f6e-cdcb-46c1-a9cf-15716ba0de9c","284241e1-0e53-4183-b67f-34edcfb7c8b1",2023-03-27T15:33:41Z,2024-02-04T18:12:38Z,,,"/polestudio/b.fitness-pole%26body","/onlinestudio/b.fitness-pole%26body",,
,"poleVYbe","60487","Frankfurt am Main","Deutschland","{""subdivisions"":[{""code"":""HE"",""name"":""Hessen"",""type"":""ADMINISTRATIVE_AREA_LEVEL_1""},{""code"":""DA"",""name"":""Darmstadt"",""type"":""ADMINISTRATIVE_AREA_LEVEL_2""},{""code"":""Frankfurt am Main"",""name"":""Frankfurt am Main"",""type"":""ADMINISTRATIVE_AREA_LEVEL_3""},{""code"":""DE"",""name"":""Deutschland"",""type"":""COUNTRY""}],""city"":""Frankfurt am Main"",""location"":{""latitude"":50.1219386,""longitude"":8.647541499999999},""countryFullname"":""Deutschland"",""streetAddress"":{""number"":""36"",""name"":""Leipziger Straße"",""apt"":""""},""formatted"":""Leipziger Str. 36, 60487 Frankfurt am Main, Deutschland"",""country"":""DE"",""postalCode"":""60487"",""subdivision"":""HE""}","0173 5878254","poleVYbe@gmail.com","http://polevybe.de/","https://www.facebook.com/Team.poleVYbe/","https://www.instagram.com/team.polevybe/?hl=de","Pole Studio",,,"Leipziger Str. 36",,"d6b0d5e6-5e3c-4b78-b509-b05416a1656d","284241e1-0e53-4183-b67f-34edcfb7c8b1",2022-11-18T11:57:31Z,2024-02-04T18:00:48Z,,,"/polestudio/polevybe","/onlinestudio/polevybe",,
"https://www.eversports.ch/sw/royal-pole","Royal Pole","3011","Bern","Deutschland","{""subdivisions"":[{""code"":""BE"",""name"":""Bern"",""type"":""ADMINISTRATIVE_AREA_LEVEL_1""},{""code"":""Bern-Mittelland District"",""name"":""Bern-Mittelland District"",""type"":""ADMINISTRATIVE_AREA_LEVEL_2""},{""code"":""Bern"",""name"":""Bern"",""type"":""ADMINISTRATIVE_AREA_LEVEL_3""},{""code"":""CH"",""name"":""Schweiz"",""type"":""COUNTRY""}],""city"":""Bern"",""location"":{""latitude"":46.9486141,""longitude"":7.444368000000001},""countryFullname"":""Schweiz"",""streetAddress"":{""number"":""3"",""name"":""Waaghausgasse"",""apt"":"""",""formattedAddressLine"":""Waaghausgasse 3""},""formatted"":""Waaghausgasse 3, 3011 Bern, Schweiz"",""country"":""CH"",""postalCode"":""3011"",""subdivision"":""BE""}","076 306 40 61","info@royalpole.ch","https://www.royalpole.ch/","https://www.facebook.com/RoyalPole15/?locale=de_DE","https://www.instagram.com/royal_pole/?hl=de","Pole Studio",,"<p class=""font_8"">HERZLICH WILLKOMMEN BEI UNS IM ROYAL POLE! Bist du auf der Suche nach einer neuen herausfordernden sportlichen Leidenschaft, bei der der Spassfaktor immer noch vorhanden bleibt und es dir nicht langweilig wird? Dann bist du bei uns goldrichtig! Royal Pole gibt dir nämlich nicht nur die Möglichkeit neue spannende und vielfältige Luftdisziplinen kennen zu lernen, sondern auch Dich selbst und Deine körperlichen Leistungen neu zu entdecken und zu entfalten! Unser super motiviertes Team von qualifizierten und erfahrenen Instruktorinnen begleitet und unterstützt dich professionell, kompetent und mit grosser Leidenschaft und Sympathie in dieser Entdeckungsreise der Poledance und der Luftakrobatikdisziplinen. Egal ob du alt oder jung bist, weiblich oder männlich, sportlich oder nicht, bei uns sind alle willkommen: denn Pole, Hoop, Silks, Tanz und Beweglichkeit haben kein Alter, wenn man der Überzeugug ist, Bewegung hält den Körper und die Seele jung! In unserem stilvoll und hochwertig ausgestattetem Pole Dance Studio sind Qualität, Sicherheit und individuelle Förderung gross geschrieben: unsere grosszügigen 90 Min. Lektionen, eine maximale Teilnehmeranzahl von 8-9 Personen und Kurse in denen du deine Stange nur für Dich hast und sie nicht teilen musst stellen sicher, dass wir unseren Grundsätzen gerecht werden. Wir werden dich vielleicht mal an deine Grenzen bringen, ganz sicher aber, werden wir dich so an deine Ziele bringen! ;-) Na, Lust bekommen bei uns mal reinzuschauen? Dann denk nicht mehr lange nach und melde Dich gleich für eine Probelektion an, denn bereits hier erwartet dich der erste Vorteil: du zahlst für deine erste nur 5 Franken! Helga &amp; das ganze RP-Team
</p>","Waaghausgasse 3",,"d8617e3b-4d1f-401f-b45e-a539262e0163","284241e1-0e53-4183-b67f-34edcfb7c8b1",2023-03-06T12:34:40Z,2024-02-04T18:00:48Z,,,"/polestudio/royal-pole","/onlinestudio/royal-pole",,
"https://www.eversports.de/sw/dance-and-pole-solingen","Dance & Pole Solingen","42697","Solingen","Deutschland","{""subdivisions"":[{""code"":""NRW"",""name"":""Nordrhein-Westfalen"",""type"":""ADMINISTRATIVE_AREA_LEVEL_1""},{""code"":""Düsseldorf"",""name"":""Düsseldorf"",""type"":""ADMINISTRATIVE_AREA_LEVEL_2""},{""code"":""SG"",""name"":""Solingen"",""type"":""ADMINISTRATIVE_AREA_LEVEL_3""},{""code"":""DE"",""name"":""Deutschland"",""type"":""COUNTRY""}],""city"":""Solingen"",""location"":{""latitude"":51.16789,""longitude"":7.00571},""countryFullname"":""Deutschland"",""streetAddress"":{""number"":""4"",""name"":""Weyerstraße"",""apt"":"""",""formattedAddressLine"":""Weyerstraße 4""},""formatted"":""Weyerstraße 4, 42697 Solingen, Deutschland"",""country"":""DE"",""postalCode"":""42697""}","01741929037","info@danceandpole.de","http://danceandpole.de","https://www.facebook.com/profile.php?id=100063549102408","https://www.instagram.com/studiosdanceandpole/
","Pole Studio","<p>Pole Dance Choreo, Pole Tricks Pole Heels, Aerial Silks, Aerial Hoop Basic &amp; Intermediate, Flexibility, Contemporary, Chair Dance, Rücken Fit</p>","<p>Wir sind ein kleines, sehr persönliches Studio mit einer großen Auswahl an Kursangeboten. Dance &amp; Pole in Solingen ist ein Studio, in dem Tanz und Leidenschaft mit der Stange eins werden. Das Angebot ist umfangreich, komm einfach mal vorbei und lass dich von uns inspirieren.</p><p>Alle Kurse werden von einer ausgebildeten Pole-Trainerin unterrichtet.<br/>Wir achten auf eine saubere Ausführung und gelenkschonendes Training, um Verletzungen zu vermeiden. Beide Körperseiten werden gleichermaßen trainiert. In unseren Pole-Kursen trainiert ihr mit maximal 10 Personen.</p><p> </p>","Weyerstraße 4",,"da4b5296-6130-4978-8614-f3654879b86f","a11833ea-92e1-4f9b-95da-6a062b0f3795",2022-12-06T09:35:17Z,2024-02-04T18:02:19Z,"[{""description"":"""",""slug"":""eingang-weyerstr.jpg_0"",""alt"":"""",""src"":""wix:image://v1/a11833_9a6ebb2b7e434066926113654ea62fb2~mv2.jpg/eingang20weyerstr.jpg#originWidth=2048&originHeight=1365"",""title"":""eingang weyerstr.jpg"",""type"":""image"",""settings"":{}},{""description"":"""",""slug"":""weyer-str.jpg_0"",""alt"":"""",""src"":""wix:image://v1/a11833_8fdbc5b1e6554b42ab095467ab6b6389~mv2.jpg/weyer20str.jpg#originWidth=2048&originHeight=1365"",""title"":""weyer str.jpg"",""type"":""image"",""settings"":{}},{""description"":"""",""slug"":""weyer-str2.jpg_0"",""alt"":"""",""src"":""wix:image://v1/a11833_3986393a675e434cb0ff89cd43430c27~mv2.jpg/weyer20str2.jpg#originWidth=2048&originHeight=1365"",""title"":""weyer str2.jpg"",""type"":""image"",""settings"":{}}]",true,"/polestudio/dance-%26-pole-solingen","/onlinestudio/dance-%26-pole-solingen",,
,"LUSH MOTION",,,"Niederlande",,"'+31 64 050 4244","hello@lushmotion.com","http://lushmotion.com/","http://www.facebook.com/lushmotion/","http://www.instagram.com/lushmotion/","Online Studio","<p class=""font_8"">Unlimited access to Pole, Strength and Flexibility workouts for €20,- per month or €195,- per year.</p>
<p class=""font_8""><br></p>","<h2 class=""font_2"">LUSH WILL MOVE YOU</h2>
<p class=""font_8"">Our world-class teachers offer a wide selection of high-quality online classes with easy-to-follow instructions, for beginners to professionals and everyone in between. Sharing our love for movement by pushing you forward, nurturing your growth, and keeping you motivated. Why not explore some of our many 15 - 45min pole and non-pole classes today. Access anytime, anywhere.</p>",,,"dad41778-b787-492e-9f4c-1cc25a91e4e8","284241e1-0e53-4183-b67f-34edcfb7c8b1",2023-09-05T09:06:16Z,2024-02-04T18:00:47Z,,,"/polestudio/lush-motion","/onlinestudio/lush-motion",,
